"","hh_ID","ind_ID","female","age","trip_ID","trip_distance","trip_time","trip_main_mode","weight_trip","trip_purpose"
"27642",115937,13928,1,38,2,3.051,60,"Omnibus",757.866901,1
"27644",115937,13930,1,16,1,0.903,15,"Walk",757.866901,0
"27645",115937,13930,1,16,2,0.903,20,"Walk",757.866901,0
"27647",115938,15344,0,43,1,5.552,80,"Metro",674.992973,1
"27648",115938,15344,0,43,2,5.552,110,"Metro",674.992973,1
"27649",115938,15345,1,39,1,4.553,90,"Metro",674.992973,1
"27650",115938,15345,1,39,2,4.553,60,"Metro",674.992973,1
"27651",115938,15346,0,22,1,3.987,40,"Omnibus",757.866901,1
"27652",115938,15346,0,22,2,3.987,50,"Omnibus",757.866901,1
"27653",115938,15347,1,18,1,1.617,30,"Walk",757.866901,0
"27654",115938,15347,1,18,2,1.617,10,"Car",757.866901,0
"27655",115939,7582,0,42,1,6.38,30,"Omnibus",757.866901,1
"27656",115939,7582,0,42,2,6.38,35,"Omnibus",757.866901,1
"27658",115941,8494,0,42,1,7.301,45,"Car",757.866901,0
"27659",115941,8494,0,42,2,7.301,45,"Car",757.866901,0
"27660",115941,8495,1,36,1,7.301,45,"Car",757.866901,0
"27661",115941,8495,1,36,2,7.301,45,"Car",757.866901,0
"27662",115941,8496,0,1,1,7.301,45,"Car",757.866901,0
"27663",115941,8496,0,1,2,7.301,45,"Car",757.866901,0
"27664",115942,15748,1,70,1,7.348,60,"Omnibus",757.866901,0
"27665",115942,15748,1,70,2,7.348,50,"Omnibus",757.866901,0
"27666",115943,15843,1,40,1,7.875,90,"Metro",674.992973,1
"27667",115943,15843,1,40,2,7.875,120,"Metro",674.992973,1
"27668",115943,15844,1,15,1,0.964,10,"Walk",757.866901,0
"27669",115943,15844,1,15,2,0.964,25,"Walk",757.866901,0
"27670",115944,13753,1,51,1,0.02,10,"Walk",757.866901,1
"27671",115944,13753,1,51,2,0.02,15,"Walk",757.866901,1
"27672",115944,13753,1,51,3,0.02,10,"Walk",757.866901,1
"27673",115944,13753,1,51,4,0.02,15,"Walk",757.866901,1
"27677",118446,24113,1,50,1,0.315,15,"Walk",757.866901,1
"27678",118446,24113,1,50,2,0.315,15,"Walk",757.866901,1
"27679",118446,24113,1,50,3,0.315,10,"Walk",757.866901,1
"27680",118446,24113,1,50,4,0.315,10,"Walk",757.866901,1
"27681",118446,24134,1,20,1,1.217,15,"Walk",757.866901,1
"27682",118446,24134,1,20,2,1.217,15,"Walk",757.866901,1
"27683",118449,16868,1,65,1,0.985,45,"Walk",757.866901,0
"27684",118449,16868,1,65,2,0.985,50,"Walk",757.866901,0
"27687",118536,17954,0,32,1,1.96,30,"Walk",757.866901,1
"27688",118536,17954,0,32,2,1.668,40,"Walk",757.866901,1
"27689",118536,17954,0,32,3,1.995,40,"Walk",757.866901,1
"27693",118536,17958,1,56,1,0.941,30,"Walk",757.866901,1
"27694",118536,17958,1,56,2,0.941,20,"Walk",757.866901,1
"27695",115946,3530,0,75,1,0.4,25,"Walk",757.866901,0
"27696",115946,3530,0,75,2,0.4,20,"Walk",757.866901,0
"27697",115946,3530,0,75,3,8.111,75,"Omnibus",757.866901,0
"27698",115946,3530,0,75,4,8.111,50,"Omnibus",757.866901,0
"27699",115946,3530,0,75,5,0.258,10,"Walk",757.866901,0
"27700",115946,3530,0,75,6,0.258,10,"Walk",757.866901,0
"27701",115947,18139,0,27,1,0.308,5,"Walk",757.866901,1
"27703",115951,3505,0,46,1,4.595,120,"Omnibus",757.866901,0
"27704",115951,3505,0,46,2,4.595,105,"Omnibus",757.866901,0
"27705",115951,3505,0,46,3,0.148,25,"Walk",757.866901,1
"27706",115951,3505,0,46,4,0.148,10,"Car",757.866901,1
"27707",115951,3506,1,29,1,0.798,15,"Walk",757.866901,0
"27708",115951,3506,1,29,2,3.297,120,"Walk",757.866901,0
"27709",115951,3506,1,29,3,3.087,50,"Omnibus",757.866901,0
"27710",115951,3507,0,6,1,0.798,15,"Bus",757.866901,0
"27711",115951,3507,0,6,2,0.798,40,"Bus",757.866901,0
"27712",115951,3508,0,4,1,0.386,25,"Walk",757.866901,0
"27713",115951,3508,0,4,2,0.386,35,"Walk",757.866901,0
"27714",115952,3524,0,28,1,5.384,40,"Omnibus",757.866901,1
"27715",115952,3524,0,28,2,5.384,20,"Car",757.866901,1
"27716",115952,3524,0,28,3,0.681,10,"Walk",757.866901,0
"27717",115952,3524,0,28,4,0.681,15,"Walk",757.866901,0
"27718",115952,3524,0,28,5,0.286,30,"Walk",757.866901,0
"27719",115952,3524,0,28,6,0.286,30,"Walk",757.866901,0
"27720",115952,3525,1,24,1,0.286,20,"Walk",757.866901,0
"27721",115952,3525,1,24,2,0.896,14,"Walk",757.866901,0
"27722",115952,3525,1,24,3,2.882,44,"Omnibus",757.866901,1
"27723",115952,3525,1,24,4,3.515,75,"Omnibus",757.866901,1
"27724",115952,3526,0,5,1,0.286,20,"Walk",757.866901,0
"27725",115952,3526,0,5,2,0.804,14,"Walk",757.866901,0
"27726",115952,3526,0,5,3,0.681,15,"Walk",757.866901,0
"27727",115952,3527,1,1,1,0.286,20,"Walk",757.866901,0
"27728",115952,3527,1,1,2,0.286,30,"Walk",757.866901,0
"27729",115954,16862,0,52,1,7.972,15,"Car",757.866901,1
"27730",115954,16862,0,52,2,7.972,25,"Car",757.866901,1
"27731",115954,16862,0,52,3,2.053,10,"Car",757.866901,0
"27732",115954,16862,0,52,4,2.053,10,"Car",757.866901,0
"27734",115954,16864,0,22,1,14.832,80,"Metro",674.992973,0
"27735",115954,16864,0,22,2,14.832,70,"Metro",674.992973,0
"27736",115956,3544,0,79,1,8.382,40,"Metro",674.992973,0
"27737",115956,3544,0,79,2,8.382,60,"Metro",674.992973,0
"27738",115956,3545,1,71,1,2.444,15,"Car",757.866901,0
"27739",115956,3545,1,71,2,2.444,15,"Car",757.866901,0
"27740",115957,3560,0,33,1,8.876,40,"Metro",674.992973,1
"27741",115957,3560,0,33,2,1.073,10,"Walk",757.866901,0
"27742",115957,3560,0,33,3,1.073,10,"Walk",757.866901,1
"27743",115957,3560,0,33,4,7.573,60,"Omnibus",757.866901,0
"27744",115957,3560,0,33,5,3.586,40,"Metro",674.992973,0
"27745",115957,3561,1,35,1,0.533,45,"Omnibus",757.866901,0
"27746",115957,3561,1,35,2,0.533,15,"Omnibus",757.866901,0
"27747",115957,3562,0,15,1,0.352,10,"Walk",757.866901,0
"27748",115957,3562,0,15,2,0.352,10,"Walk",757.866901,0
"27749",115957,3563,0,12,1,0.352,10,"Walk",757.866901,0
"27750",115957,3563,0,12,2,0.352,10,"Walk",757.866901,0
"27751",115957,3564,0,8,1,0.352,10,"Walk",757.866901,0
"27752",115957,3564,0,8,2,0.352,10,"Walk",757.866901,0
"27753",115958,3581,1,62,1,10.534,80,"Omnibus",757.866901,0
"27754",115958,3581,1,62,2,10.534,75,"Omnibus",757.866901,0
"27755",115959,19398,0,48,1,7.826,40,"Car",757.866901,1
"27756",115959,19398,0,48,2,0.164,3,"Walk",757.866901,0
"27757",115959,19398,0,48,3,18.905,3,"Walk",757.866901,1
"27758",115959,19398,0,48,4,7.826,50,"Car",757.866901,1
"27759",115959,19399,1,44,1,7.666,50,"Metro",674.992973,1
"27760",115959,19399,1,44,2,7.666,55,"Metro",674.992973,1
"27761",115959,19400,0,18,1,1.705,10,"Car",757.866901,1
"27762",115959,19400,0,18,2,15.706,65,"Car",757.866901,1
"27763",115959,19400,0,18,3,17.412,60,"Car",757.866901,1
"27764",115959,19400,0,18,4,2.958,15,"Car",757.866901,0
"27765",115959,19400,0,18,5,2.958,10,"Car",757.866901,0
"27766",115959,19401,0,18,1,1.705,10,"Car",757.866901,1
"27767",115959,19401,0,18,2,15.706,65,"Car",757.866901,1
"27768",115959,19401,0,18,3,17.412,60,"Car",757.866901,1
"27771",115959,19404,1,36,1,6.506,40,"Car",757.866901,1
"27772",115959,19404,1,36,2,6.506,60,"Car",757.866901,1
"27773",115962,21227,0,46,1,0.296,10,"Car",757.866901,1
"27774",115962,21227,0,46,2,0.296,20,"Car",757.866901,1
"27776",115962,21229,0,24,1,5.749,60,"Omnibus",757.866901,1
"27777",115962,21229,0,24,2,5.749,60,"Omnibus",757.866901,1
"27778",115962,21230,1,21,1,8.763,50,"Metro",674.992973,1
"27779",115962,21230,1,21,2,8.763,55,"Metro",674.992973,1
"27780",115962,21231,0,18,1,8.748,60,"Metro",674.992973,1
"27781",115962,21231,0,18,2,8.748,60,"Metro",674.992973,1
"27782",115962,21231,0,18,3,3.89,90,"Omnibus",757.866901,0
"27783",115962,21231,0,18,4,3.89,50,"Omnibus",757.866901,0
"27784",115963,3618,0,52,1,0.482,5,"Car",757.866901,0
"27785",115963,3618,0,52,2,2.082,10,"Car",757.866901,0
"27786",115963,3618,0,52,3,3.321,10,"Car",757.866901,1
"27787",115963,3618,0,52,4,2.977,3,"Car",757.866901,0
"27788",115963,3618,0,52,5,2.977,60,"Car",757.866901,1
"27789",115963,3618,0,52,6,1.468,20,"Car",757.866901,0
"27790",115963,3618,0,52,7,3.527,15,"Car",757.866901,0
"27791",115963,3619,1,51,1,15.043,70,"Metro",674.992973,1
"27792",115963,3619,1,51,2,0.663,5,"Walk",757.866901,0
"27793",115963,3619,1,51,3,0.663,5,"Walk",757.866901,1
"27794",115963,3619,1,51,4,4.382,30,"Omnibus",757.866901,0
"27795",115963,3619,1,51,5,10.785,75,"Metro",674.992973,0
"27796",115963,3620,1,74,1,20.152,45,"Metro",674.992973,0
"27797",115963,3620,1,74,2,20.152,40,"Metro",674.992973,0
"27798",115966,3642,0,38,1,0.424,15,"Walk",757.866901,1
"27799",115966,3642,0,38,2,0.424,20,"Walk",757.866901,1
"27800",115966,3643,1,40,1,2.95,80,"Walk",757.866901,0
"27801",115966,3643,1,40,2,2.95,80,"Walk",757.866901,0
"27802",115966,3643,1,40,3,0.424,20,"Walk",757.866901,1
"27803",115966,3643,1,40,4,0.424,20,"Walk",757.866901,1
"27804",115966,3644,0,16,1,0.306,20,"Walk",757.866901,1
"27805",115966,3644,0,16,2,0.306,20,"Walk",757.866901,1
"27806",115966,3644,0,16,3,0.306,20,"Walk",757.866901,1
"27807",115966,3644,0,16,4,0.306,20,"Walk",757.866901,1
"27808",115966,3644,0,16,5,1.163,40,"Walk",757.866901,0
"27809",115966,3644,0,16,6,1.163,40,"Walk",757.866901,0
"27810",115966,3645,0,14,1,0.684,20,"Walk",757.866901,0
"27811",115966,3645,0,14,2,0.684,30,"Walk",757.866901,0
"27812",115966,3645,0,14,3,0.424,20,"Walk",757.866901,0
"27813",115966,3645,0,14,4,0.424,20,"Walk",757.866901,0
"27814",115966,3646,1,8,1,2.95,80,"Walk",757.866901,0
"27815",115966,3646,1,8,2,2.95,80,"Walk",757.866901,0
"27816",115966,3646,1,8,3,0.425,10,"Walk",757.866901,0
"27817",115966,3646,1,8,4,0.425,10,"Walk",757.866901,0
"27818",115966,3647,1,50,1,2.95,80,"Walk",757.866901,0
"27819",115966,3647,1,50,2,2.95,80,"Walk",757.866901,0
"27820",115968,3603,0,44,1,5.895,60,"Omnibus",757.866901,1
"27821",115968,3604,1,32,1,0.15,5,"Walk",757.866901,0
"27822",115968,3604,1,32,2,0.15,5,"Walk",757.866901,0
"27823",115968,3605,1,4,1,0.666,20,"Bus",757.866901,0
"27824",115968,3605,1,4,2,0.534,25,"Bus",757.866901,0
"27825",115968,3605,1,4,3,0.15,5,"Walk",757.866901,0
"27826",115968,3605,1,4,4,0.15,5,"Walk",757.866901,0
"27827",115968,3606,0,1,1,0.15,5,"Walk",757.866901,0
"27828",115968,3606,0,1,2,0.15,5,"Walk",757.866901,0
"27829",116125,4014,0,61,1,0.726,60,"Walk",757.866901,1
"27830",116125,4014,0,61,2,0.726,60,"Walk",757.866901,1
"27831",116125,4014,0,61,3,0.726,60,"Walk",757.866901,1
"27832",116125,4014,0,61,4,0.726,60,"Walk",757.866901,1
"27833",116125,4015,1,58,1,0.702,20,"Walk",757.866901,1
"27834",116125,4015,1,58,2,0.702,20,"Walk",757.866901,1
"27835",116125,4016,1,28,1,2.745,30,"Minibus/van",757.866901,1
"27836",116125,4016,1,28,2,0.001,5,"Walk",757.866901,0
"27837",116125,4016,1,28,3,2.746,30,"Minibus/van",757.866901,0
"27838",116125,4017,0,24,1,9.658,30,"Motorcycle",757.866901,1
"27839",116125,4017,0,24,2,0.38,5,"Motorcycle",757.866901,0
"27840",116125,4017,0,24,3,1.153,10,"Motorcycle",757.866901,0
"27841",116125,4017,0,24,4,8.634,15,"Motorcycle",757.866901,0
"27842",116126,13655,0,34,1,6.64,40,"Car",757.866901,1
"27843",116126,13655,0,34,2,0.459,10,"Walk",757.866901,0
"27844",116126,13655,0,34,3,0.459,10,"Walk",757.866901,1
"27845",116126,13655,0,34,4,6.64,42,"Car",757.866901,1
"27846",116126,13656,1,30,1,0.524,20,"Walk",757.866901,0
"27847",116126,13656,1,30,2,0.524,20,"Walk",757.866901,0
"27848",116126,13656,1,30,3,0.524,20,"Walk",757.866901,0
"27849",116126,13656,1,30,4,0.524,20,"Walk",757.866901,0
"27850",116126,13657,0,10,1,0.524,20,"Walk",757.866901,0
"27851",116126,13657,0,10,2,0.524,20,"Walk",757.866901,0
"27852",116126,13658,1,5,1,0.524,20,"Walk",757.866901,0
"27853",116126,13658,1,5,2,0.524,22,"Walk",757.866901,0
"27854",116126,13664,1,59,1,0.434,10,"Walk",757.866901,0
"27855",116126,13664,1,59,2,0.434,10,"Walk",757.866901,0
"27859",116129,11034,1,53,1,2.014,5,"Walk",757.866901,0
"27860",116129,11034,1,53,2,1.998,5,"Walk",757.866901,0
"27861",116129,11034,1,53,3,0.068,5,"Walk",757.866901,0
"27862",116129,11035,1,19,1,6.993,55,"Omnibus",757.866901,0
"27863",116129,11035,1,19,2,6.993,60,"Omnibus",757.866901,0
"27864",116131,13561,0,52,1,2.432,30,"Minibus/van",757.866901,0
"27865",116131,13561,0,52,2,5.794,30,"Omnibus",757.866901,0
"27866",116131,13561,0,52,3,6.182,30,"Walk",757.866901,0
"27867",116131,13562,1,43,1,8.241,130,"Metro",674.992973,1
"27868",116131,13562,1,43,2,12.295,90,"Metro",674.992973,0
"27869",116131,13562,1,43,3,6.289,50,"Metro",674.992973,0
"27873",116133,16428,0,30,1,0.994,10,"Walk",757.866901,0
"27874",116133,16428,0,30,2,0.994,10,"Walk",757.866901,0
"27875",116133,16429,0,34,1,2.532,60,"Car",757.866901,1
"27876",116133,16429,0,34,2,2.532,25,"Car",757.866901,1
"27878",116133,16431,1,55,1,4.757,75,"Omnibus",757.866901,0
"27879",116133,16431,1,55,2,4.757,60,"Omnibus",757.866901,0
"27881",116133,16433,0,27,1,8.38,60,"Omnibus",757.866901,1
"27882",116133,16433,0,27,2,8.38,90,"Omnibus",757.866901,1
"27883",116133,16434,1,23,1,1.871,65,"Omnibus",757.866901,0
"27884",116133,16434,1,23,2,1.478,90,"Omnibus",757.866901,0
"27885",116133,16434,1,23,3,0.413,30,"Walk",757.866901,0
"27886",116133,16435,1,7,1,0.421,8,"Walk",757.866901,0
"27887",116133,16435,1,7,2,0.421,20,"Walk",757.866901,0
"27888",116133,16436,1,1,1,0.827,45,"Bus",757.866901,0
"27889",116133,16436,1,1,2,0.827,30,"Bus",757.866901,0
"27890",118784,16757,0,82,1,2.988,20,"Car",757.866901,0
"27891",118784,16757,0,82,2,2.988,25,"Car",757.866901,0
"27892",118784,16758,1,75,1,2.988,20,"Car",757.866901,0
"27893",118784,16758,1,75,2,2.988,25,"Car",757.866901,0
"27898",118825,16686,1,26,1,3.168,45,"Omnibus",757.866901,0
"27899",118825,16686,1,26,2,3.168,35,"Omnibus",757.866901,0
"27900",119019,21465,1,48,1,4.355,90,"Omnibus",757.866901,0
"27901",119019,21465,1,48,2,4.355,75,"Omnibus",757.866901,0
"27902",119019,21465,1,48,3,6.366,50,"Omnibus",757.866901,0
"27903",119019,21465,1,48,4,6.366,75,"Omnibus",757.866901,0
"27904",119019,21466,0,19,1,8.589,90,"Omnibus",757.866901,1
"27905",119019,21466,0,19,2,8.589,80,"Metro",674.992973,1
"27906",119019,21467,0,18,1,6.528,30,"Taxi",757.866901,0
"27907",119019,21467,0,18,2,6.528,50,"Metro",674.992973,0
"27908",119019,21467,0,18,3,5.1,35,"Car",757.866901,0
"27909",115970,3648,0,71,1,0.202,5,"Car",757.866901,0
"27910",115970,3648,0,71,2,0.202,5,"Car",757.866901,0
"27911",115970,3648,0,71,3,15.661,180,"Metro",674.992973,0
"27912",115970,3648,0,71,4,15.661,150,"Metro",674.992973,0
"27913",115970,3649,1,67,1,0.922,15,"Walk",757.866901,0
"27914",115970,3649,1,67,2,0.922,20,"Walk",757.866901,0
"27915",115970,3649,1,67,3,0.202,5,"Walk",757.866901,0
"27916",115970,3649,1,67,4,0.202,10,"Walk",757.866901,0
"27917",115970,3650,1,37,1,8.012,40,"Metro",674.992973,1
"27918",115970,3650,1,37,2,0.265,5,"Walk",757.866901,0
"27919",115970,3650,1,37,3,0.265,5,"Walk",757.866901,1
"27920",115970,3650,1,37,4,8.012,70,"Metro",674.992973,1
"27921",115970,3651,1,7,1,0.202,5,"Car",757.866901,0
"27922",115970,3651,1,7,2,0.202,10,"Walk",757.866901,0
"27923",115972,3565,1,27,1,7.441,30,"Motorcycle",757.866901,1
"27924",115972,3565,1,27,2,2.39,40,"Motorcycle",757.866901,1
"27925",115972,3565,1,27,3,2.718,35,"Motorcycle",757.866901,1
"27926",115972,3565,1,27,4,19.004,45,"Motorcycle",757.866901,1
"27927",115972,3565,1,27,5,11.88,30,"Motorcycle",757.866901,1
"27928",115972,3565,1,27,6,12.392,30,"Motorcycle",757.866901,1
"27929",115972,3565,1,27,7,4.27,20,"Motorcycle",757.866901,1
"27932",115976,9858,1,37,1,0.244,5,"Car",757.866901,1
"27933",115976,9858,1,37,2,0.244,10,"Car",757.866901,1
"27934",115976,9859,1,11,1,0.227,8,"Walk",757.866901,0
"27935",115976,9859,1,11,2,0.227,12,"Walk",757.866901,0
"27939",115979,3556,1,62,1,8.916,30,"Omnibus",757.866901,0
"27940",115979,3556,1,62,2,8.916,60,"Omnibus",757.866901,0
"27943",115985,3583,1,18,1,2.018,25,"Omnibus",757.866901,0
"27944",115985,3583,1,18,2,1.138,20,"Walk",757.866901,0
"27945",115985,3583,1,18,3,2.751,15,"Car",757.866901,0
"27946",115985,3584,1,10,1,2.751,50,"Bus",757.866901,0
"27947",115985,3584,1,10,2,2.751,30,"Bus",757.866901,0
"27948",115985,3585,0,27,1,7.306,30,"Metro",674.992973,0
"27949",115985,3585,0,27,2,7.306,60,"Metro",674.992973,0
"27950",115986,3662,0,39,1,5.089,50,"Metro",674.992973,1
"27951",115986,3662,0,39,2,0.348,15,"Walk",757.866901,0
"27952",115986,3662,0,39,3,0.348,15,"Walk",757.866901,0
"27953",115986,3662,0,39,4,5.089,70,"Metro",674.992973,1
"27954",115987,7980,1,44,1,0.822,30,"Walk",757.866901,1
"27955",115987,7980,1,44,2,0.822,30,"Walk",757.866901,1
"27956",115987,7981,0,24,1,0.618,25,"Omnibus",757.866901,1
"27957",115987,7981,0,24,2,0.618,25,"Omnibus",757.866901,1
"27958",115987,24445,0,70,1,1.709,15,"Minibus/van",757.866901,0
"27959",115987,24445,0,70,2,1.709,45,"Minibus/van",757.866901,0
"27961",115988,3689,0,42,1,1.178,30,"Walk",757.866901,1
"27962",115988,3689,0,42,2,1.178,40,"Walk",757.866901,1
"27963",115988,3690,1,42,1,2.289,40,"Omnibus",757.866901,0
"27964",115988,3690,1,42,2,2.289,50,"Omnibus",757.866901,0
"27965",115988,3691,0,14,1,1.332,25,"Minibus/van",757.866901,0
"27966",115988,3691,0,14,2,1.332,90,"Walk",757.866901,0
"27967",115988,3692,1,8,1,2.595,45,"Bus",757.866901,0
"27968",115988,3692,1,8,2,2.595,50,"Bus",757.866901,0
"27969",115989,8071,0,37,1,4.92,20,"Motorcycle",757.866901,1
"27970",115989,8071,0,37,2,4.92,20,"Motorcycle",757.866901,1
"27971",115989,8072,1,37,1,2.564,30,"Minibus/van",757.866901,1
"27972",115989,8072,1,37,2,2.564,30,"Minibus/van",757.866901,1
"27973",115989,8073,0,12,1,1.836,30,"Bus",757.866901,0
"27974",115989,8073,0,12,2,1.836,30,"Bus",757.866901,0
"27975",115990,26940,1,34,1,3.599,40,"Omnibus",757.866901,1
"27976",115990,26940,1,34,2,3.599,60,"Omnibus",757.866901,1
"27977",115990,26940,1,34,3,1.003,10,"Walk",757.866901,0
"27978",115990,26940,1,34,4,1.003,15,"Walk",757.866901,0
"27979",115990,26941,0,2,1,1.003,10,"Walk",757.866901,0
"27980",115990,26941,0,2,2,1.003,15,"Walk",757.866901,0
"27981",115993,3695,0,31,1,2.262,15,"Car",757.866901,1
"27982",115993,3695,0,31,2,9.381,20,"Car",757.866901,0
"27983",115993,3695,0,31,3,8.384,5,"Car",757.866901,0
"27984",115993,3696,1,26,1,0.883,25,"Walk",757.866901,1
"27985",115993,3696,1,26,2,0.883,35,"Walk",757.866901,1
"27986",115993,3697,0,6,1,0.336,30,"Bus",757.866901,0
"27987",115993,3697,0,6,2,8.124,20,"Bus",757.866901,0
"27988",115993,3697,0,6,3,8.384,5,"Car",757.866901,0
"27989",115994,3657,0,54,1,10.324,50,"Metro",674.992973,0
"27990",115994,3657,0,54,2,10.324,55,"Metro",674.992973,0
"27991",115994,3658,1,48,1,4.161,20,"Omnibus",757.866901,0
"27992",115994,3658,1,48,2,4.161,30,"Omnibus",757.866901,0
"27994",115994,3660,0,19,1,1.683,18,"Bicycle",757.866901,1
"27995",115994,3660,0,19,2,1.683,20,"Bicycle",757.866901,1
"27997",115995,18444,1,40,1,4.368,80,"Omnibus",757.866901,1
"27998",115995,18444,1,40,2,4.368,50,"Omnibus",757.866901,1
"27999",115995,18444,1,40,3,0.608,10,"Walk",757.866901,0
"28000",115995,18444,1,40,4,0.608,15,"Walk",757.866901,0
"28001",115995,18445,0,12,1,3.658,60,"Omnibus",757.866901,0
"28002",115995,18445,0,12,2,3.658,40,"Omnibus",757.866901,0
"28003",115995,18446,0,7,1,0.498,15,"Walk",757.866901,0
"28004",115995,18446,0,7,2,0.498,15,"Walk",757.866901,0
"28005",115995,18447,0,26,1,2.836,55,"Walk",757.866901,1
"28006",115995,18447,0,26,2,2.836,60,"Walk",757.866901,1
"28007",115995,18448,1,26,1,3.042,30,"Omnibus",757.866901,1
"28008",115995,18448,1,26,2,3.042,30,"Omnibus",757.866901,1
"28009",115995,18484,0,23,1,3.872,60,"Omnibus",757.866901,1
"28010",115995,18484,0,23,2,3.872,90,"Omnibus",757.866901,1
"28013",115996,3686,0,22,1,1.279,30,"Car",757.866901,0
"28014",115996,3686,0,22,2,1.279,30,"Car",757.866901,0
"28015",115997,7879,0,22,1,30.059,60,"Motorcycle",757.866901,1
"28016",115997,7879,0,22,2,31.312,65,"Motorcycle",757.866901,1
"28017",115997,7879,0,22,3,1.058,5,"Motorcycle",757.866901,0
"28018",115997,7879,0,22,4,1.969,15,"Motorcycle",757.866901,0
"28019",115997,7880,1,30,1,1.302,29,"Walk",757.866901,1
"28020",115997,7880,1,30,2,1.058,5,"Motorcycle",757.866901,0
"28021",115997,7880,1,30,3,1.969,15,"Motorcycle",757.866901,0
"28022",115997,7881,0,11,1,0.496,5,"Bicycle",757.866901,0
"28023",115997,7881,0,11,2,0.496,20,"Walk",757.866901,0
"28024",115997,7882,0,8,1,0.496,10,"Walk",757.866901,0
"28025",115997,7882,0,8,2,0.496,15,"Walk",757.866901,0
"28026",115998,3709,1,29,1,1.614,20,"Car",757.866901,1
"28027",115998,3709,1,29,2,1.614,30,"Car",757.866901,1
"28028",115998,3709,1,29,3,0.385,10,"Walk",757.866901,0
"28029",115998,3709,1,29,4,0.385,9,"Walk",757.866901,0
"28030",115998,3710,0,29,1,0.385,5,"Motorcycle",757.866901,0
"28031",115998,3710,0,29,2,11.584,30,"Motorcycle",757.866901,1
"28032",115998,3710,0,29,3,11.201,20,"Motorcycle",757.866901,1
"28033",115998,3711,0,10,1,3.423,30,"Bus",757.866901,0
"28034",115998,3711,0,10,2,3.423,30,"Bus",757.866901,0
"28035",115998,3712,0,5,1,0.385,5,"Motorcycle",757.866901,0
"28036",115998,3712,0,5,2,0.385,9,"Walk",757.866901,0
"28037",115999,3749,0,87,1,5.248,80,"Omnibus",757.866901,0
"28038",115999,3749,0,87,2,5.248,45,"Omnibus",757.866901,0
"28039",115999,3749,0,87,3,14.526,30,"Walk",757.866901,0
"28040",115999,3749,0,87,4,14.526,30,"Walk",757.866901,0
"28041",115999,3750,1,60,1,5.254,60,"Car",757.866901,0
"28042",116002,3764,0,39,1,3.764,20,"Car",757.866901,1
"28043",116002,3764,0,39,2,0.149,5,"Walk",757.866901,0
"28044",116002,3764,0,39,3,0.149,5,"Walk",757.866901,1
"28045",116002,3764,0,39,4,3.764,15,"Car",757.866901,1
"28046",116002,3765,1,36,1,3.262,25,"Car",757.866901,0
"28047",116002,3765,1,36,2,3.262,24,"Car",757.866901,0
"28048",116002,3765,1,36,3,3.262,25,"Car",757.866901,0
"28049",116002,3765,1,36,4,3.262,33,"Car",757.866901,0
"28050",116002,3766,0,3,1,3.262,25,"Car",757.866901,0
"28051",116002,3766,0,3,2,3.262,33,"Car",757.866901,0
"28052",116003,14146,1,55,1,3.203,40,"Omnibus",1252.336461,1
"28053",116003,14146,1,55,2,3.203,60,"Omnibus",1252.336461,1
"28054",116003,14147,0,55,1,6.291,30,"Car",757.866901,1
"28055",116003,14147,0,55,2,6.291,30,"Car",757.866901,1
"28056",116003,14148,0,18,1,6.291,30,"Car",757.866901,1
"28057",116003,14148,0,18,2,6.291,30,"Car",757.866901,1
"28058",116004,6043,0,31,1,1.077,10,"Car",757.866901,0
"28059",116004,6043,0,31,2,0.267,8,"Car",757.866901,1
"28060",116004,6043,0,31,3,1.33,20,"Car",757.866901,1
"28061",116004,6043,0,31,4,0.692,10,"Car",757.866901,0
